@id,@lon,@lat,name,opening_hours,website,addr:street
2954942270,2.2847978,48.8591114,Laurence Tavernier,Mo-Sa 10:30-19:00,,
2954950534,2.2847710,48.8590769,Di-Castri,Mo-Sa 10:30-19:00,,
2957831730,2.3714050,48.8773434,Marie France Pret a porter,,,
2962991319,2.3652941,48.8845417,Jack Boutique,,,
2963122011,2.3859062,48.8743001,Sandrell,,,
2963136937,2.3864721,48.8745687,Mes Dessus Dessous,,,
2963139734,2.3865412,48.8745951,Eliote 105,,,
2963213394,2.3906503,48.8755191,Tout le Monde en parle...,,,
2963227860,2.3916380,48.8755424,Love,,,
2973439956,2.3809908,48.8831248,Discount des Marques,,,
2973464515,2.3807373,48.8839167,Florentin,Tu-Sa 10:00-19:15,,
2973473067,2.3797134,48.8845213,Madison,,,
2980014523,2.3558059,48.8591956,Archivio,,,
2980014528,2.3555093,48.8589187,Roganel,Tu-Sa 10:30-19:30  Mo 13:00-19:00,,
2981348711,2.3302021,48.8313441,Jacadi,Mo-Sa 10:00-19:00,,
2981458874,2.3524652,48.8575268,KN'L,,,
2981481777,2.3526313,48.8580429,Free'P'Star,,,
2981481782,2.3527344,48.8580053,Blue garage,,,
2991182917,2.3841173,48.8839427,Boutique Meynadier Street,,,
2996094032,2.3295497,48.8340751,Triangle,Mo-Su,,Rue Daguerre
3021147464,2.3885464,48.8747022,Concept Urbain,Tu-Sa 11:00-19:00,https://leconcepturbain.com/,
3021147465,2.3886285,48.8747263,Anne Ar Breiz,,,Rue de Belleville
3021188354,2.3752653,48.8557272,Comptoir du Désert,,,
3022931563,2.3905205,48.8753523,Box Bazar,,,
3022963223,2.3914811,48.8753691,Lise France,,,
3032588533,2.3556560,48.8575260,Les Dessous d'Apollon,Mo-Sa 11:00-20:00; Su 14:00-20:00,https://www.inderwear.com/,Rue de Moussy
3054262974,2.3715647,48.8737700,Sadio Bee,,,
3054263457,2.3715090,48.8738414,,,,
3057535237,2.4365222,48.9281132,Looks,,,
3062780472,2.2271178,48.8702892,Wanted,,,
3071648040,2.2943178,48.8450522,Zapa,,,Rue du Commerce
3071648043,2.2943588,48.8450927,Mellow Yellow,,,Rue du Commerce
3071648045,2.2940329,48.8450247,Z Génération,,,Rue du Commerce
3071648046,2.2940959,48.8450892,1 2 3,,,Rue du Commerce
3074568966,2.2397178,48.8822872,Sergent Major,Mo-Sa 09:30-19:00  Su 09:30-13:00,,Rue Jean Jaurès
3074568968,2.2394235,48.8820347,Elysa,Mo 11:00-19:00  Tu-Sa 10:00-19:30  Su 10:00-13:00,,Rue Jean Jaurès
3074568969,2.2394607,48.8820812,Foujita,,,Rue Jean Jaurès
3074568972,2.2394308,48.8822614,Camaïeu,,,Rue Jean Jaurès
3074568974,2.2391105,48.8819935,Shana b.,,,Rue Jean Jaurès
3078320828,2.2945015,48.8452578,Courbettes et Galipettes,,,Rue du Commerce
3078320829,2.2945364,48.8453002,Princesse tam.tam,,,Rue du Commerce
3078320830,2.2945820,48.8453567,Mensch,,,Rue du Commerce
3078320832,2.2946866,48.8454696,Degrif Des Stocks,,,Rue du Commerce
3078321233,2.2940643,48.8447627,Rudolph,,,Rue du Commerce
3078321235,2.2939024,48.8445732,Dim,,,Rue du Commerce
3078321237,2.2942537,48.8452810,Etam,,,Rue du Commerce
3084672239,2.2935255,48.8444305,Sud Express,,,Rue du Commerce
3084672240,2.2934919,48.8443917,Liu,,,Rue du Commerce
3084672242,2.2934289,48.8443105,Takara,,,Rue du Commerce
3084715700,2.2934455,48.8440437,Somewhere,,,Rue du Commerce
3084715704,2.2932939,48.8438716,Carline's,,,Rue du Commerce
3084715706,2.2932362,48.8437983,Côte Anglaise,,,Rue du Commerce
3084715707,2.2932014,48.8437586,Ocho,,,Rue du Commerce
3084715709,2.2932657,48.8441363,Harding,,,Rue du Commerce
3085086582,2.3464246,48.8526747,Coton Doux,,,
3085910048,2.2943824,48.8454277,Shana,,,Rue du Commerce
3086007742,2.2945588,48.8456296,La Jeanerie,,,Rue du Commerce
3087760723,2.2118180,48.8620550,Les Dessous d'Elle,,,
3089622770,2.3644973,48.8730158,Tangara le Club,Mo-Sa 10:00-19:00  PH 10:30-18:00,,
3089649887,2.3650532,48.8723143,Jerem,,,
3099976484,2.3986110,48.8498314,Hannael,,,Boulevard de Charonne
3099976486,2.3986628,48.8496681,Cuirs et fourrures du front de Seine,,,Boulevard de Charonne
3100389706,2.4357514,48.9284191,Desi Diva,,,
3102977095,2.3577353,48.8256701,À Nous les Marques,,https://www.pagesjaunes.fr/pros/51555389,
3103408736,2.3785740,48.8907086,Patricia,,,
3103408836,2.3778759,48.8910778,Carole,,,
3103408929,2.3806072,48.8896955,Le salon de marriage,,,
3109761329,2.2885870,48.8797560,Milord Men,,,
3109774732,2.2904810,48.8793100,Marco Serussi,,,
3109779335,2.2897650,48.8794950,Anthony Garçon,,,
3134043629,2.3188237,48.9332016,C&A,Mo-Sa 09:30-20:00; Su 10:00-19:00,https://www.c-and-a.com/fr/fr/shop/index.html,
3134043630,2.3187476,48.9329649,La Halle,Mo 09:30-20:00 - Su 10:00-19:00,https://www.lahalle.com/,
3141296190,2.4179372,48.8460352,Crinoline,,,
3141296197,2.4190909,48.8465172,Les Heures...,,,
3141296205,2.4194299,48.8465120,Paris Discount,Mo Tu Fr Sa 10:00-19:00; We Th 10:00-14:00 15:00-19:00; Su 10:30-14:00 15:00-19:00,,
3142576529,2.4217151,48.8459290,Casque House,,,
3149325728,2.4220392,48.8462453,Julémie,,,
3149342930,2.4217099,48.8462763,Les Modeuses,,,
3166666084,2.3736054,48.8812970,Camaïeu,Mo-Sa 10:00-19:30,,
3168844596,2.3304519,48.8711525,Claudie Pierlot,Mo 12:00-19:30; Tu-Sa 11:00-19:30,,
3176697766,2.3173892,48.8472156,Galerie Pégah,,,Rue de Sèvres
3176697768,2.3175748,48.8472798,Camaïeu,,,Rue de Sèvres
3179596601,2.3179772,48.8472178,Gerlane,,,
3179596605,2.3175358,48.8470667,Laura Sokol,,,
3179596610,2.3187575,48.8475250,Place des Marques,,,
3180887762,2.3565166,48.8656830,Paul & Bertine,,,
3181233572,2.3750382,48.8556644,Comptoir du Désert,,,
3195193741,2.3674446,48.8612872,Sœur,Mo-Sa 10:30-19:00,http://www.soeur-online.fr,
3195205070,2.3674679,48.8612520,Edition MR,,,
3195384772,2.3653795,48.8643080,L'Habibliothèque,,,
3195656084,2.3673403,48.8617495,Maison Kitsuné,Mo-Sa 10:30-19:30; Su 11:00-18:30,,
3199895764,2.3661862,48.8635143,BIS Boutique Solidaire,Tu-Sa 10:00-19:00,,Boulevard du Temple
3201552751,2.3668800,48.8612993,APC,,,
3201726202,2.3674098,48.8615665,One Culture,,https://www.one-culture.com,
3202059845,2.3683462,48.8631360,Onze,,,
3203195776,2.3662302,48.8647141,City-Troc,,,
3204635278,2.3638289,48.8614936,Comptoir des Cotonniers,,,
3205798467,2.3663352,48.8621500,Palmaccio,,www.Palmaccio.com,
3205799457,2.3661069,48.8620614,Céline Soria,Mo-Fr 9:30-18:00; Fr 9:30-16:00,,
3205800660,2.3659873,48.8620045,Bonne Gueule,Tu-Sa 11:00-19:00,https://www.bonnegueule.fr/,
3205806690,2.3631087,48.8616083,Helmut Lang,,,
3205806796,2.3629858,48.8616088,Swildens,,https://www.swildens.fr/,
3205835631,2.3440189,48.8634651,Agnès B,Mo-Fr 10:30-19:30; Sa 10:30-20:00,,
3205836112,2.3443212,48.8636125,Marie Sixtine,,https://www.marie-sixtine.com/,
3205836318,2.3444084,48.8636610,Pop d'Api,,,
3205841272,2.3444943,48.8637078,Antoine et Lili,,,
3205841772,2.3447604,48.8637283,Agnès B layette,,,
3205846652,2.3452796,48.8640960,Anne Élisabeth,,,
3205848541,2.3454817,48.8638778,Princesse Tam-Tam,Mo-Sa 10:00-19:00,,
3205849350,2.3453973,48.8640573,Manoush,,,
3205849647,2.3455186,48.8638375,Les Petites,,,
3205851398,2.3455718,48.8637465,Le Coq Sportif,,,Rue Montmartre
3205884569,2.3610996,48.8600092,La Fée Maraboutée,,,
3207289169,2.3676463,48.8604810,Edwin,,,
3207402948,2.3651859,48.8661933,Tout Pour Moi,,,
3207489441,2.3674015,48.8640585,Les Petits Bla-blas,,,
3209203713,2.3654938,48.8619198,Hircus,,,
3209214076,2.3652467,48.8618199,Mini Mialy,,,
3209218239,2.3649477,48.8616917,Harmony,,,
3209219964,2.3647665,48.8616066,Sam Daniel,,,
3209257975,2.3654377,48.8601746,Johann,,,
3210973641,2.3641073,48.8582962,Zandoli,,,
3212575999,2.3670754,48.8604697,Sandro,Mo-Sa 10:30-19:30,,
3212577589,2.3672467,48.8598434,Leon & Harper,,,
3213799711,2.3648843,48.8619123,Mike Paul,,,
3215687083,2.3659301,48.8650071,Bedo,Mo-Fr 10:00-13:00+ 14:00-19:00+  Su 14:00-19:00,,
3215697109,2.3645374,48.8632663,,,,
3215701665,2.3645243,48.8628954,RoyalCheese,Mo-Sa 11:00-20:00; Su 14:00-19:00,,
3215704293,2.3640863,48.8618168,Le Slip Français,,,
3215704301,2.3640810,48.8616335,ie,,,
3215705228,2.3639904,48.8615772,La Panoplie,,,
3217214941,2.3679734,48.8592056,The North Face,Mo 14:00-19:30; Tu-Sa 10:30-19:30,,
3217264668,2.3676945,48.8579697,L'Air du Bain,,,
3218618690,2.3668161,48.8639208,Atelier Amelot,,,
3218792644,2.3687871,48.8633149,Kate Mack,,,
3219902197,2.3549373,48.8608167,Chez Dentelles,,,
3220825544,2.2581984,48.8845428,Neuilly Cashmere,,,
3221910039,2.2395178,48.8825502,Murphy,Tu-Sa 10:00-19:30  Mo 12:00-19:30  Su 10:00-13:00,,
3223358720,2.3413564,48.8486325,Oli & Joy,,,
3223358722,2.3411822,48.8483302,Princesse Tamtam,,,
3226125528,2.3606156,48.8634028,Express Your Tee,Mo-Fr 10:00-19:00;Sa 13:00-19:00,http://www.expressyourtee.com/,
3236174299,2.3642428,48.8665116,Sergent Major,,www.sergent-major.com,
3244481937,2.3555002,48.8303570,Tie Rack,Mo-Sa 10:00-20:00; Th 10:00-21:00,https://www.tie-rack.fr/,
3244481938,2.3232862,48.8429696,Tie Rack,Mo-Sa 09:30-19:30; Th-Fr 09:00-19:30,https://www.tie-rack.fr/,
3244481939,2.3424070,48.8514176,Tie Rack,Mo-Sa 10:00-20:00,https://www.tie-rack.fr/,
3248769583,2.3329148,48.8415404,Vente de Doris,,,
3266967071,2.3615561,48.8646491,The Broken Arm,Tu-Sa 11:00-19:00,http://the-broken-arm.com/,
3278399850,2.2948220,48.8456341,Liu.Jo,,,Rue du Commerce
3278399851,2.2948729,48.8456932,Libertie,,,Rue du Commerce
3278399854,2.2949976,48.8458327,Du Pareil au Même,Mo-Sa 10:00-19:00,,Rue du Commerce
3278399855,2.2950432,48.8458927,Sport 2000,,,Rue du Commerce
3278399857,2.2951470,48.8460113,Devernois,,,Rue du Commerce
3282330111,2.3289833,48.8306649,Pimkie,,https://www.pimkie.fr/,
3282330162,2.3290930,48.8307874,Sephora,,https://www.sephora.fr/,
3282330165,2.3285117,48.8300872,Etam,,https://www.etam.com/,
3282330166,2.3307894,48.8327373,Zara,,https://www.zara.com/,
3282330167,2.3308913,48.8328560,Maje,,,
3282330168,2.3306661,48.8325937,Petit Bateau,,https://www.petit-bateau.fr/,
3282330169,2.3309936,48.8329751,Naf Naf,,https://www.nafnaf.com/,
3282425763,2.3303548,48.8322248,Armand Thiery,,https://www.bata.fr/,
3283123780,2.3625292,48.8082753,Galerie Bicêtre,,,
3293288637,2.3503531,48.8618535,Kaporal 5,,,
3306561675,2.3544180,48.8569300,Sunshine,,,
3306562263,2.3544941,48.8574666,Coton Doux,,,
3307874861,2.3331289,48.8724307,Manoukian,,,
3307941163,2.3567961,48.8598895,Dunes Blanches,,,
3307941261,2.3565222,48.8595053,La Compagnie des Hommes,,,
3311590817,2.3672962,48.8619338,Serge Blanco,,,
3323200222,2.3375401,48.8713483,Evolution,,,
3323363849,2.3306417,48.8441132,ArmorLux,Mo-Sa 10:00-19:00,,Rue Vavin
3349813008,2.2620110,48.7805050,Nathines,Mo-Sa 10:30-13:00  15:00-19:30,,Grande Rue
3356939230,2.2861588,48.8471149,Mistigriff,10:30-19:30,https://www.mistigriff.fr/,Rue Saint-Charles
3358721704,2.3842124,48.8674195,Eleven Street,,,
3358726805,2.3837361,48.8672941,Flavie,,,
3359610326,2.3649843,48.8622993,La Squadra,,,
3359610328,2.3657313,48.8627035,DANYBERD,,,Rue des Filles du Calvaire
3359610329,2.3658873,48.8627704,Frank Arnault,,,
3371353935,2.3252271,48.8285091,Calzedonia,,,
3377536376,2.3670332,48.8606628,Ami,,,
3378051703,2.3628832,48.8616274,Oxyde,,,
3378051715,2.3607832,48.8612437,MR,,,
3378052018,2.3639972,48.8617778,Élévation,,,
3378052029,2.3617718,48.8616452,Sonia Rykiel,,,
3378053605,2.3624300,48.8615705,K.way,,,
3378053616,2.3607691,48.8614222,Electic,,,
3387741294,2.3496711,48.8638644,Bonobo,,,
3387953481,2.3795015,48.8726783,Chez Alex - Chinois,,,
3389348193,2.3497420,48.8586117,Besides Kimchi,,,
3389495359,2.3651039,48.8649642,Nice Piece,,,
3391648471,2.3301459,48.8713078,Exaltation,Mo-Sa 10:30-19:30,https://www.exaltation.fr/,
3392601242,2.3643277,48.8630556,13 bonaparte,,,
3392601250,2.3624614,48.8663142,The Alphabet,,,
3396586047,2.3443524,48.8601223,U,,,
3396907068,2.3624783,48.8616828,Lemaire,,,
3396913309,2.3626790,48.8616507,Royalcheese,,https://www.royalcheese.com/,
3396913311,2.3632685,48.8612040,APC,,,
3396914190,2.3635259,48.8613270,Zadig & Voltaire,,,
3398471293,2.3559133,48.8610341,Atsuko Matano,Tu-Sa 11:00-19:00,,
3401358189,2.3296227,48.8306772,Hasting,,,
3405072649,2.3432934,48.8602426,Caroll,,,
3405072652,2.3449946,48.8594053,Bershka,,,
3405072653,2.3458692,48.8594173,H&M,Mo-Su PH 10:00-20:00,,
3405072655,2.3477855,48.8588280,Gap,,,
3405082964,2.3558454,48.8582100,Diesel,,,
3405085302,2.3421884,48.8605993,Mango,,,
3405085303,2.3419787,48.8606735,Urban Outfitters,,,
3405085306,2.3431193,48.8602970,Blue Garage,,,
3405085307,2.3436021,48.8601468,Quiksilver,,,
3405085309,2.3448512,48.8594621,Pull&Bear,,,
3405085310,2.3452494,48.8593434,Naf Naf,,,
3405085312,2.3466863,48.8591529,Promod,,,
3405085314,2.3493156,48.8583144,H&M,,,
3405085315,2.3495582,48.8582338,Zara,,,
3405085316,2.3497990,48.8578588,Zgeneration,,,Rue de Rivoli
3405085317,2.3503770,48.8579740,Mango,,,
3405085318,2.3505476,48.8578940,Intimissimi,,,
3405085320,2.3507896,48.8578345,Etam,,,
3405085787,2.3513370,48.8576900,Oysho,,,
3405085792,2.3578871,48.8578304,Dinh Van,,,Rue des Rosiers
3405086595,2.3536792,48.8587827,MBM,,,
3405086793,2.3580976,48.8580520,Éric Bompard,,,
3405086794,2.3581909,48.8582984,Maje,,,
3405086796,2.3609351,48.8579221,Adolfo Domínguez,,,
3409087769,2.3262719,48.8863803,Yanis B,,,
3409087770,2.3261860,48.8857920,Sniper Shop,Mo 11:00-20:00; Tu-Sa 10:30-20:00,https://fr-fr.facebook.com/pages/Sniper-Shop/217965236596,
3409192658,2.3263541,48.8862127,Balagne,,,
3409269227,2.3265740,48.8857675,David,,,
3412381461,2.3644892,48.8611873,Massimo Boni,,,
3413913198,2.3266982,48.8854845,Black and White,,,
3413913199,2.3266719,48.8855440,Guerrisol,Mo-Su 10:30-19:30,,
3414404074,2.3268318,48.8851767,Boutique Z,,,
3414484825,2.3268841,48.8850815,Calzedonia,,http://www.calzedonia.it,
3414484827,2.3270062,48.8848081,Nary Mod,,,
3414484831,2.3271416,48.8845144,Camaïeu,Mo-Sa 10:00-19:30,https://www.camaieu.fr/Content/Stores.aspx?City=PARIS&Magasin=PARIS%20CLICHY%20,
3414962646,2.3261238,48.8867195,Gringo,,,
3414962647,2.3260675,48.8868306,Guerrisol,,http://www.guerrisol.fr/magasin/magasin-guerrisol-paris-52-avenue-de-clichy-75018-paris/,
3415081587,2.3260393,48.8868853,J. Mossis,Mo-Sa 10:00-20:00,https://www.jmossis.com/,
3415081591,2.3259361,48.8871145,Delaveine,Mo-Sa 10:00-19:00,http://www.delaveine.com/,
3415081592,2.3258811,48.8872380,Saga des Marques,Mo-Sa 10:30-19:30,,
3415083093,2.3258395,48.8873253,Sapiens,Mo-Sa 10:00-20:00,http://www.sapiens-homme.com/,
3429929360,2.3284532,48.8697715,Tommy Hilfiger,,,
3429929361,2.3294559,48.8699699,Lacoste,Mo-Sa 10:00-19:30,,
3429929362,2.3311569,48.8706620,Kiwi,,,
3429929582,2.3288011,48.8698614,Aigle,,,
3429929583,2.3295578,48.8703775,Gap,,,
3429930021,2.3304058,48.8701384,IKKS General Store,Mo-Sa 10:00-20:00  Su 10:00-20:00,http://stores.ikks.com/fr_fr/boutique/paris/ikks-general-store-paris-capucines/536c8f21e0bbafaa06e12a891a337a1c,Boulevard des Capucines
3429930093,2.3016152,48.8749898,Zadig & Voltaire,,,
3429930130,2.3330751,48.8703493,Desigual,Mo-Sa 10:00-20:00,https://www.desigual.com/fr_FR/magasins/france/paris/desigual_opera_32,
3438438499,2.3231214,48.8842100,Kit à Plaire,Tu-Sa 10:30-19:30,,
3446162129,2.3634710,48.8635822,Valentine Gauthier,,,
3455582224,2.3641680,48.8625920,Margaret Howell,,,
3457465794,2.3417083,48.8473216,Claudie Pierlot,,,
3458469941,2.3265568,48.8751267,Caroll,Mo-Sa 10:00-19:30,,
3461689395,2.3205952,48.8734032,DANYBERD,,,Boulevard Malesherbes
3461708699,2.3183721,48.8742227,Coriolan,,,
3461708894,2.3179529,48.8741516,Loding,,,
3461709494,2.3184823,48.8742399,Bruce Fields,,,
3461714093,2.3180495,48.8741681,Dégrif des Stocks,,,
3461714193,2.3181562,48.8741843,,,,
3461717193,2.3186057,48.8742640,Vicomte A.,,,
3461803993,2.3255141,48.8664684,Cadolle,,,
3462951710,2.3595721,48.8581212,Lancel,,,
3463145693,2.3572712,48.8573141,Noriem,,,
3466154933,2.1544143,48.8853799,Yamm and co,,,
3467142997,2.3449562,48.8762640,Évolution,Mo-Sa 10:00-19:30,,
3471754293,2.3498435,48.8609181,The North Face,,,
3473319091,2.3221261,48.8691323,Who are You,,,
3473319334,2.3222368,48.8693384,Anne Fontaine,,,
3475020182,2.3664618,48.8623549,Commune de Paris,,,
3475285694,2.3491997,48.8597828,Tricobel,,,
3476500602,2.3562245,48.9362685,Bléret Chemises,,,
3479786402,2.3571010,48.9382480,Franck Neil,,,
3481937044,2.3558994,48.9357399,Amal,,,
3481937059,2.3561648,48.9361252,Sergent Major,,,
3482391888,2.3546154,48.9365484,Camaïeu,,,
3482693199,2.2843390,48.8454228,Weill Stock,,,
3501273078,2.3468347,48.8628183,Timberland,Mo-Sa 10:00-20:00,,
3501719697,2.3498709,48.8711584,Afwosh,Mo-Sa 11:00-20:00,https://www.afwosh.com/,
3501719714,2.3499045,48.8712746,Did'Ho,Mo-Sa 11:00-19:30,http://www.dilengo.com/s/didho,
3501719740,2.3505275,48.8741892,Miss Victorya,Mo-Fr 10:00-20:00,,
3501719746,2.3503183,48.8734081,Poppy,Mo-Fr 11:00-19:00; Sa 12:00-19:00,https://fr-fr.facebook.com/poppystore.paris,
3505951317,2.3760308,48.9874905,C&A,,,
3505951320,2.3752361,48.9870417,La Halle,,,
3505951321,2.3750407,48.9869477,Celio,,,
3505951322,2.3748974,48.9868494,Gémo,,,
3513924945,2.3736591,48.8707512,Only Girl,,,
3525510044,2.3763346,48.8305248,H&M,Mo-Sa 10:00-20:00,,Avenue de France
3532312696,2.2769106,48.8802118,Petit Bateau,,,
3537894679,2.3297173,48.8721083,Lauren Vidal,Mo-Sa 10:30-19:30,,
3547454343,2.3493334,48.8645503,Episode,11:00-20:00,,Rue Tiquetonne
3557819495,2.3254157,48.8284317,Via Veneto,,,
3557820398,2.3249197,48.8286063,Karl Marc John,,,
3557838193,2.3262226,48.8281521,Simone Pérèle,Tu-Sa 11:30-19:30  Mo 11:00-19:30,,
3557838197,2.3250481,48.8285627,Lady's Choice,,,
3557854194,2.3251297,48.8285362,Belle Demoiselle,,,
3561190096,2.3197381,48.8302286,Miss Paris,,,
3561190098,2.3200635,48.8301046,Stock 149,,,
3561244996,2.3213970,48.8296214,Valdino,,,
3561245094,2.3213134,48.8296501,Zapa,,,
3564024300,2.3490109,48.8612513,60 Rue Saint-Denis,,,
3569638398,2.3539172,48.8664939,Saint-Martin Stock,,,
3582953193,2.3080875,48.9713593,Etam,,,
3588253794,2.3495159,48.8627359,Zoom Flight Paris,,,
3590217339,2.3638703,48.8639085,Uzo,,,
3612388597,2.3640957,48.8559828,Anna Kaszer,,,
3612390473,2.3640565,48.8559082,Swildens,,,
3612390474,2.3641687,48.8560582,Antik Batik,,,
3612390475,2.3644650,48.8563172,Comptoir des Cotonniers,,,
3615380593,2.3652852,48.8622432,Bob Carpenter,,https://www.bobcarpenter.fr/,
3620668707,2.3060936,48.8698314,Karl Lagerfeld,,,Rue Marbeuf
3621627393,2.3617803,48.8664513,Du Pareil au Même,,,
3621789393,2.3603762,48.8629951,Josia,,,
3621825293,2.3650366,48.8638493,Hold Up,,,
3621825393,2.3649705,48.8637966,Café Coton,,,
3621827393,2.3648436,48.8644392,Sprezzatura,,,
3621827609,2.3646611,48.8593560,Une Fille à Marier,,,
3621828008,2.3646617,48.8597831,Malone,,,
3621828702,2.3643850,48.8587083,Ken Claude,,,
3621831193,2.3645117,48.8636001,Loft,,,
3621845993,2.3644832,48.8616647,Woodfield,,,
3621881994,2.3646650,48.8596046,Les Habitués,,,
3621895996,2.3584437,48.8562387,LOL by Louisiane,,,Rue du Roi de Sicile
3621911695,2.3573908,48.8574365,Lacoste,,,
3621915596,2.3582642,48.8592072,Bérénice,,,
3621933838,2.3074910,48.8595464,Bennice,,,Rue de Dominique
3622259081,2.3255851,48.8454331,Calzedonia,Mo-Sa 10:30-19:30,,
3623464905,2.1821210,48.8776418,Petit-Bâteau,,,
3623542848,2.3500447,48.8385818,Hello Stock,,,
3623571212,2.3486477,48.8391424,Eun Hwa,,,
3643864801,2.3584159,48.8821919,,,,
3643891195,2.3579855,48.8814508,Indiana Fashion,,,
3643891198,2.3581519,48.8817383,Kamaran Silks,,,
3643891199,2.3582241,48.8818625,Jaipur Silk Palace,,,
3643891296,2.3579715,48.8814177,Indian Fashion,,,
3643905495,2.3581410,48.8810295,Retoucherie Ragawa Tailor,,,
3643905500,2.3580615,48.8815813,Akil,,,
3643905501,2.3580818,48.8816129,Januna Fashion,,,
3643905694,2.3583085,48.8819970,New India,,,
3643905695,2.3582866,48.8819653,Asian Fashion,,,
3643905696,2.3588244,48.8828795,Asian Sari Centre,,,
3643905698,2.3586483,48.8825671,Indian Silk Palace,,,
3643905996,2.3585964,48.8824642,Madras Silk House,,,
3649704932,2.4117482,48.8489772,R&M American Vintage,,,
3652704225,2.3590195,48.8825420,Singapore Silk Point,,,
3655344513,2.3668390,48.8614558,bonton,Mo-Sa 10:00-19:00,,Boulevard des Filles du Calvaire
3655349333,2.3667848,48.8616655,White Bird,,,
3656827226,2.3310040,48.8652799,Chantal Thomass,,,Rue Saint-Honoré
3656827227,2.3306831,48.8654512,Theory,,,
3656829308,2.3305373,48.8652652,Petit Bateau,,,
3656829309,2.3305667,48.8653318,Zadig & Voltaire,,,
3657933028,2.3239293,48.8688165,Gérard Darel,,,
3658611074,2.3659583,48.8621338,La Jolie Garde-Robe,,,
3659020747,2.3294249,48.8114478,,,,
3659020748,2.3293967,48.8113232,Camaïeu,,,
3659020749,2.3292551,48.8114457,Kaporal,,,
3659021221,2.3287023,48.8112901,Bershka,,,
3659021829,2.3290052,48.8115966,Stradivarius,,,
3659021830,2.3285977,48.8112078,H&M,,,
3659021831,2.3291625,48.8115948,Sergent Major,,,
3659114894,2.3625095,48.8693918,Kilo Time,,,
3659114982,2.3635602,48.8694133,Sauvez le Monde des Hommes,,,
3659912506,2.3650150,48.8621044,Cotton Park,,,
3659912507,2.3653891,48.8622968,Leon Flam,,,
3659948886,2.3655756,48.8623921,Delphinepariente,,,
3661407080,2.3639163,48.8617383,Oska,,,
3661408803,2.3658898,48.8625457,L'Empire du Marié,,,
3661409992,2.3659918,48.8626002,Helios for Men,,,
3662009771,2.3640784,48.8632304,Isabelle Marant,,,
3662009772,2.3643485,48.8632714,Finger in the Nose,,,
3662010834,2.3639646,48.8631208,Maje,,https://fr.maje.com,Rue de Saintonge
3662010835,2.3642898,48.8631382,Nue 19.04,,,
3663527955,2.2269723,48.8682117,Okaïdi,,,
3668350456,2.3647604,48.8624448,Sam Daniel,,,
3668354087,2.3664017,48.8631543,The Rolling Shop,,,
3668354091,2.3647613,48.8626829,Cœur d'Amour,,,
3669978406,2.3634170,48.8620730,Les Prairies de Paris,,,
3669978810,2.3633684,48.8616908,Jean Colonna,,http://www.jeancolonna.com/,
3669978984,2.3633152,48.8615978,Closed,,https://www.closed.com/,
3669978985,2.3633191,48.8618986,VSP,,,
3670340319,2.2974165,48.8737668,,,,
3670505087,2.3632004,48.8636315,,,,
3670516682,2.3636891,48.8627136,M,,,
3670517846,2.3636023,48.8626334,Gomina,,,
3670517847,2.3642445,48.8633730,April77,,,
3670517848,2.3636761,48.8637309,Moonyounghee,,,
3670519112,2.3638783,48.8628727,Pretty Box,,,
3670519113,2.3636091,48.8638566,La Boutique Extraordinaire,,,
3670745942,2.3376569,48.8854040,Recto Verso,,,
3670745943,2.3380352,48.8855818,Recto Verso,Mo-Su 10:30-20:00,,
3672098134,2.3490197,48.8623235,Cop Copine,,,
3672098186,2.3620317,48.8607353,American Vintage,,,
3677240515,2.3419764,48.8515135,H&M,,,
3679885191,2.3735424,48.8614975,Medi Mode,,,
3679885192,2.3732573,48.8616870,Farcyma,,,
3679886988,2.3736421,48.8614463,Princesse,,,
3679886989,2.3733150,48.8616471,Kigan,,,
3680769923,2.3499344,48.8639514,Cowboy Dream,,www.cowboydream.fr,
3680769924,2.3467299,48.8634522,Démocratie,Mo-Sa 11:00-19:30,,
3680774432,2.3595979,48.8627749,Ewa Lipinska,Mo-Sa 11:00-19:30,,
3680774530,2.3475470,48.8636421,Wasted,Mo-Sa 11:30-19:30,https://wasted.fr/fr/,Rue de Turbigo
3680774531,2.3483474,48.8635764,Anne Élisabeth,Mo-Sa 11:00-19:30,,
3682563025,2.3098028,48.8697729,Zadig & Voltaire,,,
3685628866,2.3618953,48.8551568,Maje,,,
3685632590,2.3628844,48.8547117,Dileme,,,
3688326422,2.3769119,48.8649769,Nana,,,
3688329052,2.3725249,48.8645917,Fabiola,,,
3691511951,2.3572306,48.8289993,MD Mode,Tu-Fr 10:30-12:00 14:30-17:30  Sa 10:30-12:00 14:00-18:30,,
3696015125,2.3604819,48.8838043,Mumbai Silk Collection,,,
3700836725,2.4364727,48.8475455,Cuir Factory,,,
3700836825,2.4361741,48.8476907,Le Bloc 18,,,
3700836925,2.4361232,48.8476954,New Fashions,Tu-Sa 13:30-19:00,,
3701328026,2.3632675,48.8670669,Camaïeu,,,
3701328126,2.3568805,48.8750839,Hasting,,,
3702649119,2.3352251,48.8734817,Des Marques et Vous,,,
3702669827,2.3332142,48.8706288,Okaïdi,Tu-Sa 10:00-19:30,https://stores.okaidi.com/fr-be/magasin/paris/paris-cv-opera/1061,
3703077203,2.3549433,48.8524637,Bamyan,,,
3704121928,2.3590503,48.8837661,Indian Designs,,,
3704121929,2.3590452,48.8836714,Nairsaab,,,
3704121931,2.3590096,48.8834816,Thirupathy,,,
